funcid,dim,milestone,error
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
21,30,1,1.136054e+03
21,30,2,1.136054e+03
21,30,3,1.136054e+03
21,30,5,1.136054e+03
21,30,10,1.136054e+03
21,30,20,1.136054e+03
21,30,30,1.136054e+03
21,30,40,1.136054e+03
21,30,50,1.136054e+03
21,30,60,1.136054e+03
21,30,70,1.136054e+03
21,30,80,1.136054e+03
21,30,90,1.136054e+03
21,30,100,1.136054e+03
